,Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,Start_time
30642,3.762678869,-2.008946056,26.37083443,1.9988,2.845,306.984,1.373346439,2487.203,2794.187
30643,3.75760723,-2.011537188,26.50556674,1.9988,2.839,319.859,1.373346439,2474.328,2794.187
30644,3.752654223,-2.008110783,26.64393206,1.9988,2.835,332.734,1.373346439,2461.453,2794.187
30645,3.747176517,-2.006169037,26.76094472,1.9988,2.831,345.656,1.373346439,2448.531,2794.187
30646,3.742205753,-2.010420575,26.89712315,1.9988,2.826,358.531,1.373346439,2435.656,2794.187
30647,3.736727919,-2.00861717,27.01755019,1.9988,2.821,371.437,1.373346439,2422.75,2794.187
30648,3.731429829,-2.00735503,27.13273967,1.9986,2.816,384.312,1.373346439,2409.875,2794.187
30649,3.725756577,-2.007500571,27.25650391,1.9988,2.811,397.281,1.373346439,2396.906,2794.187
30650,3.720322293,-2.006068634,27.37394176,1.9988,2.806,410.14,1.373346439,2384.047,2794.187
30651,3.714705965,-2.009786106,27.48717646,1.9986,2.801,423.047,1.373346439,2371.14,2794.187
30652,3.709026787,-2.00667557,27.58360219,1.9988,2.795,435.906,1.373346439,2358.281,2794.187
30653,3.703220233,-2.00824339,27.68391941,1.9988,2.79,448.812,1.373346439,2345.375,2794.187
30654,3.697720948,-2.008011951,27.77961603,1.9988,2.785,461.719,1.373346439,2332.468,2794.187
30655,3.692278708,-2.008175386,27.86930607,1.9988,2.78,474.594,1.373346439,2319.593,2794.187
30656,3.68708121,-2.008412618,27.93426397,1.9988,2.775,487.484,1.373346439,2306.703,2794.187
30657,3.681878505,-2.011316382,28.01057583,1.9986,2.77,500.375,1.373346439,2293.812,2794.187
30658,3.676516497,-2.006877665,28.06576624,1.9988,2.765,513.219,1.373346439,2280.968,2794.187
30659,3.67158038,-2.006853969,28.12475217,1.9986,2.759,526.125,1.373346439,2268.062,2794.187
30660,3.666792417,-2.004889122,28.16524843,1.9988,2.755,539.094,1.373346439,2255.093,2794.187
30661,3.662130551,-2.004633989,28.20193357,1.9986,2.751,551.969,1.373346439,2242.218,2794.187
30662,3.657496348,-2.007781786,28.23069178,1.9988,2.746,564.844,1.373346439,2229.343,2794.187
30663,3.653219448,-2.009417342,28.26467304,1.9988,2.742,577.812,1.373346439,2216.375,2794.187
30664,3.648682913,-2.006677208,28.30299763,1.9988,2.737,590.703,1.373346439,2203.484,2794.187
30665,3.644442684,-2.011404222,28.3318947,1.9988,2.733,603.562,1.373346439,2190.625,2794.187
30666,3.640049612,-2.011022354,28.35235342,1.9988,2.729,616.437,1.373346439,2177.75,2794.187
30667,3.635692425,-2.007783459,28.38589453,1.9988,2.725,629.312,1.373346439,2164.875,2794.187
30668,3.631562801,-2.008179461,28.41565329,1.9988,2.721,642.187,1.373346439,2152.0,2794.187
30669,3.627411794,-2.006994623,28.43937938,1.9988,2.717,655.047,1.373346439,2139.14,2794.187
30670,3.623333591,-2.007765304,28.46648703,1.9988,2.712,667.906,1.373346439,2126.281,2794.187
30671,3.61868026,-2.010848201,28.49018192,1.9988,2.708,680.875,1.373346439,2113.312,2794.187
30672,3.614644862,-2.007032192,28.51720737,1.9988,2.704,693.765,1.373346439,2100.422,2794.187
30673,3.610560313,-2.009362442,28.55394722,1.9988,2.701,706.625,1.373346439,2087.562,2794.187
30674,3.606484325,-2.007305399,28.5974546,1.9988,2.696,719.625,1.373346439,2074.562,2794.187
30675,3.602422928,-2.010083366,28.62087124,1.9988,2.692,732.5,1.373346439,2061.687,2794.187
30676,3.598215212,-2.003880063,28.65919215,1.9988,2.688,745.375,1.373346439,2048.812,2794.187
30677,3.594178326,-2.007276031,28.70648154,1.9988,2.684,758.234,1.373346439,2035.953,2794.187
30678,3.589912834,-2.00920154,28.75152535,1.9986,2.68,771.109,1.373346439,2023.078,2794.187
30679,3.586018192,-2.006841336,28.78872921,1.9988,2.676,783.984,1.373346439,2010.203,2794.187
30680,3.581811666,-2.010089102,28.84040529,1.9988,2.673,796.859,1.373346439,1997.328,2794.187
30681,3.577934345,-2.009529451,28.88805244,1.9988,2.669,809.719,1.373346439,1984.468,2794.187
30682,3.574085068,-2.009119847,28.94643036,1.9988,2.664,822.594,1.373346439,1971.593,2794.187
30683,3.570367271,-2.007291376,29.01338104,1.9988,2.661,835.515,1.373346439,1958.672,2794.187
30684,3.566392676,-2.007619772,29.05349117,1.9988,2.657,848.422,1.373346439,1945.765,2794.187
30685,3.562730863,-2.011085271,29.10982949,1.9988,2.653,861.312,1.373346439,1932.875,2794.187
30686,3.559073782,-2.007112125,29.17108946,1.9988,2.65,874.25,1.373346439,1919.937,2794.187
30687,3.555052558,-2.008952121,29.22249755,1.9988,2.646,887.172,1.373346439,1907.015,2794.187
30688,3.551239124,-2.006910658,29.28922505,1.9988,2.643,900.094,1.373346439,1894.093,2794.187
30689,3.5477624,-2.007654357,29.36260956,1.9988,2.639,913.047,1.373346439,1881.14,2794.187
30690,3.544014469,-2.00803271,29.42343783,1.9988,2.633,926.125,1.373346439,1868.062,2794.187
30691,3.540251161,-2.010619553,29.4752779,1.9988,2.63,939.14,1.373346439,1855.047,2794.187
30692,3.536977932,-2.006477185,29.55580659,1.9988,2.628,952.187,1.373346439,1842.0,2794.187
30693,3.533357114,-2.009886151,29.6146441,1.9988,2.624,965.172,1.373346439,1829.015,2794.187
30694,3.529863957,-2.009140846,29.67078015,1.9988,2.621,978.187,1.373346439,1816.0,2794.187
30695,3.526519691,-2.009982799,29.72522865,1.9988,2.617,991.172,1.373346439,1803.015,2794.187
30696,3.522997649,-2.010813565,29.79328291,1.9988,2.614,1004.172,1.373346439,1790.015,2794.187
30697,3.51951526,-2.009624745,29.85797707,1.9988,2.611,1017.187,1.373346439,1777.0,2794.187
30698,3.516376661,-2.010562907,29.9250376,1.9988,2.608,1030.187,1.373346439,1764.0,2794.187
30699,3.512919326,-2.008933148,29.97682131,1.9988,2.604,1043.25,1.373346439,1750.937,2794.187
30700,3.509763551,-2.012829032,30.03825584,1.9988,2.6,1056.297,1.373346439,1737.89,2794.187
30701,3.506483451,-2.008553828,30.10734068,1.9988,2.597,1069.375,1.373346439,1724.812,2794.187
30702,3.50311909,-2.007551601,30.17279114,1.9988,2.594,1082.437,1.373346439,1711.75,2794.187
30703,3.500176221,-2.011690639,30.21192703,1.9988,2.591,1095.453,1.373346439,1698.734,2794.187
30704,3.497026089,-2.00568954,30.2871693,1.9988,2.588,1108.484,1.373346439,1685.703,2794.187
30705,3.494056982,-2.006870821,30.35781761,1.9988,2.585,1121.547,1.373346439,1672.64,2794.187
30706,3.490797268,-2.009405004,30.40860385,1.9988,2.582,1134.562,1.373346439,1659.625,2794.187
30707,3.487830903,-2.010943371,30.47534252,1.9988,2.58,1147.625,1.373346439,1646.562,2794.187
30708,3.484870144,-2.009384078,30.53219881,1.9988,2.576,1160.656,1.373346439,1633.531,2794.187
30709,3.481931724,-2.010057477,30.59817623,1.9988,2.574,1173.703,1.373346439,1620.484,2794.187
30710,3.478748985,-2.007778217,30.65406033,1.9988,2.57,1186.734,1.373346439,1607.453,2794.187
30711,3.475987669,-2.0088954,30.71163408,1.9988,2.568,1199.797,1.373346439,1594.39,2794.187
30712,3.473466354,-2.008963667,30.76972939,1.9988,2.565,1212.844,1.373346439,1581.343,2794.187
30713,3.470444006,-2.011950775,30.8352546,1.9988,2.562,1225.875,1.373346439,1568.312,2794.187
30714,3.467772345,-2.008124342,30.90542789,1.9988,2.558,1238.922,1.373346439,1555.265,2794.187
30715,3.465126859,-2.009331512,30.96009188,1.9988,2.556,1251.969,1.373346439,1542.218,2794.187
30716,3.462140731,-2.007878928,31.02040487,1.9988,2.554,1264.906,1.373346439,1529.281,2794.187
30717,3.459361298,-2.008763402,31.08186875,1.9986,2.551,1277.953,1.373346439,1516.234,2794.187
30718,3.456701803,-2.007279879,31.14094743,1.9988,2.548,1290.937,1.373346439,1503.25,2794.187
30719,3.454264396,-2.006043202,31.20649783,1.9988,2.546,1303.953,1.373346439,1490.234,2794.187
30720,3.451262099,-2.010196769,31.2717614,1.9988,2.543,1316.984,1.373346439,1477.203,2794.187
30721,3.448808565,-2.010636328,31.33107013,1.9988,2.54,1330.015,1.373346439,1464.172,2794.187
30722,3.446176028,-2.01090686,31.38991957,1.9988,2.538,1343.047,1.373346439,1451.14,2794.187
30723,3.443407353,-2.007466339,31.43820729,1.9988,2.536,1356.109,1.373346439,1438.078,2794.187
30724,3.440939057,-2.007607801,31.51983328,1.9988,2.534,1369.187,1.373346439,1425.0,2794.187
30725,3.438319059,-2.011123552,31.57148727,1.9988,2.53,1382.172,1.373346439,1412.015,2794.187
30726,3.435847385,-2.007529641,31.62632943,1.9988,2.528,1395.25,1.373346439,1398.937,2794.187
30727,3.433226256,-2.010098055,31.70420648,1.9988,2.526,1408.265,1.373346439,1385.922,2794.187
30728,3.430489442,-2.009478705,31.76052727,1.9988,2.523,1421.281,1.373346439,1372.906,2794.187
30729,3.428096998,-2.012304576,31.80537384,1.9988,2.52,1434.359,1.373346439,1359.828,2794.187
30730,3.425539316,-2.011693067,31.86946389,1.9988,2.518,1447.375,1.373346439,1346.812,2794.187
30731,3.42297004,-2.010854504,31.94388271,1.9988,2.516,1460.469,1.373346439,1333.718,2794.187
30732,3.420349687,-2.009319513,31.99942943,1.9988,2.512,1473.484,1.373346439,1320.703,2794.187
30733,3.417791331,-2.009616258,32.06255234,1.9988,2.51,1486.531,1.373346439,1307.656,2794.187
30734,3.415299796,-2.007956604,32.12121118,1.9988,2.508,1499.578,1.373346439,1294.609,2794.187
30735,3.412900046,-2.006993215,32.17039711,1.9988,2.505,1512.609,1.373346439,1281.578,2794.187
30736,3.410533253,-2.009165584,32.23825263,1.9988,2.503,1525.656,1.373346439,1268.531,2794.187
30737,3.40759479,-2.01052435,32.29778145,1.9988,2.5,1538.719,1.373346439,1255.468,2794.187
30738,3.405177195,-2.008134538,32.36212867,1.9988,2.498,1551.781,1.373346439,1242.406,2794.187
30739,3.402769322,-2.00949552,32.42168203,1.9988,2.495,1564.828,1.373346439,1229.359,2794.187
30740,3.400064892,-2.01018963,32.48558154,1.9988,2.492,1577.844,1.373346439,1216.343,2794.187
30741,3.397836747,-2.007462318,32.5382966,1.9988,2.49,1590.859,1.373346439,1203.328,2794.187
30742,3.395221571,-2.010296846,32.61286664,1.9988,2.488,1603.89,1.373346439,1190.297,2794.187
30743,3.392569952,-2.009105981,32.68018268,1.9988,2.485,1616.953,1.373346439,1177.234,2794.187
30744,3.389971809,-2.009788561,32.71911069,1.9988,2.482,1630.0,1.373346439,1164.187,2794.187
30745,3.387235294,-2.010798342,32.7984716,1.9988,2.48,1643.062,1.373346439,1151.125,2794.187
30746,3.384643713,-2.01329653,32.86352453,1.9988,2.477,1656.062,1.373346439,1138.125,2794.187
30747,3.382045736,-2.010720591,32.93392694,1.9988,2.474,1669.109,1.373346439,1125.078,2794.187
30748,3.379465236,-2.009732928,32.98609752,1.9988,2.472,1682.156,1.373346439,1112.031,2794.187
30749,3.376730222,-2.006947276,33.04407488,1.9988,2.469,1695.187,1.373346439,1099.0,2794.187
30750,3.373798661,-2.008423098,33.11668844,1.9988,2.467,1708.203,1.373346439,1085.984,2794.187
30751,3.371329889,-2.007478686,33.1726199,1.9988,2.464,1721.281,1.373346439,1072.906,2794.187
30752,3.368612915,-2.008299506,33.22942832,1.9988,2.462,1734.344,1.373346439,1059.843,2794.187
30753,3.365948447,-2.008604943,33.29393256,1.9988,2.459,1747.344,1.373346439,1046.843,2794.187
30754,3.363074667,-2.009072923,33.35856299,1.9988,2.456,1760.406,1.373346439,1033.781,2794.187
30755,3.360013169,-2.007301113,33.40816867,1.9988,2.453,1773.453,1.373346439,1020.734,2794.187
30756,3.357365262,-2.009243611,33.47655627,1.9988,2.45,1786.484,1.373346439,1007.703,2794.187
30757,3.354430007,-2.005634085,33.55278541,1.9988,2.447,1799.531,1.373346439,994.656,2794.187
30758,3.351282364,-2.008146405,33.61805096,1.9988,2.444,1812.594,1.373346439,981.593,2794.187
30759,3.348234561,-2.010917064,33.68390552,1.9988,2.441,1825.64,1.373346439,968.547,2794.187
30760,3.345409161,-2.00760508,33.75932336,1.9988,2.438,1838.64,1.373346439,955.547,2794.187
30761,3.342152873,-2.009177985,33.81477066,1.9988,2.435,1851.703,1.373346439,942.484,2794.187
30762,3.33911761,-2.008585451,33.880993,1.9988,2.432,1864.765,1.373346439,929.422,2794.187
30763,3.335823543,-2.014463668,33.95442891,1.9988,2.428,1877.797,1.373346439,916.39,2794.187
30764,3.332409693,-2.009407814,34.01176627,1.9988,2.425,1890.828,1.373346439,903.359,2794.187
30765,3.329178731,-2.009139331,34.08460102,1.9986,2.422,1903.844,1.373346439,890.343,2794.187
30766,3.325772638,-2.008873047,34.14828013,1.9988,2.419,1916.859,1.373346439,877.328,2794.187
30767,3.322152349,-2.011426977,34.22782553,1.9988,2.415,1929.89,1.373346439,864.297,2794.187
30768,3.318765865,-2.008550103,34.28563893,1.9988,2.412,1942.89,1.373346439,851.297,2794.187
30769,3.314795294,-2.008017526,34.36195781,1.9988,2.408,1955.875,1.373346439,838.312,2794.187
30770,3.311117548,-2.010066722,34.42527131,1.9988,2.404,1968.859,1.373346439,825.328,2794.187
30771,3.307215343,-2.00730119,34.49583322,1.9988,2.4,1981.875,1.373346439,812.312,2794.187
30772,3.30352371,-2.007448075,34.56968808,1.9988,2.396,1994.875,1.373346439,799.312,2794.187
30773,3.299026859,-2.007197031,34.64032609,1.9988,2.392,2007.89,1.373346439,786.297,2794.187
30774,3.294636373,-2.010607734,34.70874766,1.9988,2.387,2020.906,1.373346439,773.281,2794.187
30775,3.290032038,-2.010694065,34.78368608,1.9988,2.383,2033.937,1.373346439,760.25,2794.187
30776,3.28535877,-2.00666032,34.85554139,1.9988,2.378,2046.953,1.373346439,747.234,2794.187
30777,3.279923796,-2.008250425,34.91657939,1.9988,2.374,2059.937,1.373346439,734.25,2794.187
30778,3.274922345,-2.005990928,34.99040191,1.9988,2.368,2073.062,1.373346439,721.125,2794.187
30779,3.269128112,-2.010203841,35.05688818,1.9988,2.362,2086.062,1.373346439,708.125,2794.187
30780,3.263176164,-2.010493518,35.14087546,1.9988,2.357,2099.062,1.373346439,695.125,2794.187
30781,3.256906979,-2.010786392,35.22547672,1.9988,2.351,2112.062,1.373346439,682.125,2794.187
30782,3.250066952,-2.010324448,35.30334549,1.9988,2.344,2125.062,1.373346439,669.125,2794.187
30783,3.243041363,-2.011899341,35.38950169,1.9988,2.337,2138.109,1.373346439,656.078,2794.187
30784,3.235531112,-2.011740267,35.45754463,1.9988,2.33,2151.109,1.373346439,643.078,2794.187
30785,3.227250633,-2.012601431,35.5406118,1.9988,2.323,2164.156,1.373346439,630.031,2794.187
30786,3.218592686,-2.010845062,35.62792186,1.9988,2.313,2177.234,1.373346439,616.953,2794.187
30787,3.209388944,-2.009196603,35.69677311,1.9986,2.303,2190.25,1.373346439,603.937,2794.187
30788,3.199330957,-2.010865127,35.79023263,1.9988,2.294,2203.281,1.373346439,590.906,2794.187
30789,3.18893806,-2.008781937,35.86906235,1.9986,2.283,2216.312,1.373346439,577.875,2794.187
30790,3.177595799,-2.00762992,35.94329079,1.9988,2.273,2229.375,1.373346439,564.812,2794.187
30791,3.165611647,-2.00923264,36.0419973,1.9988,2.261,2242.359,1.373346439,551.828,2794.187
30792,3.152952306,-2.007946236,36.12814276,1.9988,2.249,2255.422,1.373346439,538.765,2794.187
30793,3.139220593,-2.011260889,36.22677032,1.9988,2.235,2268.515,1.373346439,525.672,2794.187
30794,3.124705696,-2.010455283,36.32458832,1.9988,2.221,2281.547,1.373346439,512.64,2794.187
30795,3.109294088,-2.01056828,36.42827719,1.9988,2.206,2294.578,1.373346439,499.609,2794.187
30796,3.092929007,-2.00669615,36.52516703,1.9988,2.19,2307.609,1.373346439,486.578,2794.187
30797,3.075248405,-2.008955504,36.63014635,1.9988,2.173,2320.672,1.373346439,473.515,2794.187
30798,3.056846273,-2.007899393,36.7367978,1.9986,2.155,2333.672,1.373346439,460.515,2794.187
30799,3.037238077,-2.007598943,36.84832973,1.9988,2.136,2346.75,1.373346439,447.437,2794.187
30800,3.016364858,-2.009662512,36.96401357,1.9988,2.115,2359.781,1.373346439,434.406,2794.187
30801,2.993969081,-2.012723936,37.09621737,1.9986,2.093,2372.828,1.373346439,421.359,2794.187
30802,2.970335727,-2.00976001,37.20133092,1.9988,2.069,2385.828,1.373346439,408.359,2794.187
30803,2.944303785,-2.0122263,37.34513005,1.9986,2.045,2398.906,1.373346439,395.281,2794.187
30804,2.915345805,-2.007025654,37.48635274,1.9988,2.017,2411.969,1.373346439,382.218,2794.187
30805,2.881075086,-2.009835932,37.62062696,1.9988,1.985,2424.984,1.373346439,369.203,2794.187
30806,2.838212189,-2.009535001,37.75365643,1.9988,1.946,2438.015,1.373346439,356.172,2794.187
30807,2.782626308,-2.011848785,37.91505855,1.9988,1.896,2451.062,1.373346439,343.125,2794.187
30808,2.708626345,-2.009925892,38.06636365,1.9988,1.828,2464.094,1.373346439,330.093,2794.187
30809,2.603098392,-2.008655517,38.2553499,1.9988,1.735,2477.14,1.373346439,317.047,2794.187
30810,2.441999087,-2.009322941,38.45670456,1.9986,1.596,2490.203,1.373346439,303.984,2794.187
30811,2.896817142,-0.000617479,38.6452355,0.0006,0.0,2503.375,1.373346439,290.812,2794.187
30812,3.024069714,0.000417705,38.65558749,0.0006,0.0,2516.531,1.373346439,277.656,2794.187
30813,3.107363765,-0.002513004,38.57575673,0.0006,0.0,2529.672,1.373346439,264.515,2794.187
30814,3.170403126,0.001139253,38.43456327,0.0006,0.0,2542.797,1.373346439,251.39,2794.187
30815,3.218929941,0.002120564,38.27430786,0.0006,0.0,2555.969,1.373346439,238.218,2794.187
30816,3.257801461,0.00117901,38.09672851,0.0006,0.0,2569.187,1.373346439,225.0,2794.187
30817,3.289984273,-0.000734084,37.90937154,0.0006,0.0,2582.375,1.373346439,211.812,2794.187
30818,3.316949146,-0.000969221,37.7111404,0.0006,0.0,2595.562,1.373346439,198.625,2794.187
30819,3.3399497,-0.000260676,37.51579461,0.0006,0.0,2608.703,1.373346439,185.484,2794.187
30820,3.360213656,0.001258789,37.30900067,0.0006,0.0,2621.89,1.373346439,172.297,2794.187
30821,3.378020923,0.000298833,37.11388798,0.0008,0.0,2635.078,1.373346439,159.109,2794.187
30822,3.393843698,-0.000768112,36.89750062,0.0006,0.0,2648.328,1.373346439,145.859,2794.187
30823,3.40804707,-0.002199411,36.67653075,0.0008,0.0,2661.484,1.373346439,132.703,2794.187
30824,3.420826192,-0.000775493,36.4945393,0.0006,0.0,2674.64,1.373346439,119.547,2794.187
30825,3.432168754,-0.003641239,36.27334027,0.0006,0.0,2687.781,1.373346439,106.406,2794.187
30826,3.443258997,0.000441738,36.08328138,0.0006,0.0,2701.062,1.373346439,93.125,2794.187
30827,3.453255478,-0.001096214,35.86558974,0.0006,0.0,2714.359,1.373346439,79.828,2794.187
30828,3.462092865,0.000259872,35.67663952,0.0006,0.0,2727.609,1.373346439,66.578,2794.187
30829,3.470577911,0.000657194,35.48326389,0.0006,0.0,2740.906,1.373346439,53.281,2794.187
30830,3.478432131,-9.17e-05,35.29277306,0.0006,0.0,2754.203,1.373346439,39.984,2794.187
30831,3.486019817,0.000919419,35.08943492,0.0006,0.0,2767.531,1.373346439,26.656,2794.187
30832,3.492884406,-0.000424674,34.90544333,0.0006,0.0,2780.812,1.373346439,13.375,2794.187
30833,3.499663272,-0.004945908,34.71956894,0.0006,0.0,2794.187,1.373346439,0.0,0.0
30834,3.499663272,-0.004945908,34.71956894,0.0006,0.0,2794.187,1.373346439,0.0,0.0
30835,3.499663272,-0.004945908,34.71956894,0.0006,0.0,2794.187,1.373346439,0.0,0.0
30836,3.499663272,-0.004945908,34.71956894,0.0006,0.0,2794.187,1.373346439,0.0,0.0
30837,3.499663272,-0.004945908,34.71956894,0.0006,0.0,2794.187,1.373346439,0.0,0.0
30838,3.499663272,-0.004945908,34.71956894,0.0006,0.0,2794.187,1.373346439,0.0,0.0
30839,3.499663272,-0.004945908,34.71956894,0.0006,0.0,2794.187,1.373346439,0.0,0.0
30840,3.499663272,-0.004945908,34.71956894,0.0006,0.0,2794.187,1.373346439,0.0,0.0
30841,3.499663272,-0.004945908,34.71956894,0.0006,0.0,2794.187,1.373346439,0.0,0.0
30842,3.499663272,-0.004945908,34.71956894,0.0006,0.0,2794.187,1.373346439,0.0,0.0
30843,3.499663272,-0.004945908,34.71956894,0.0006,0.0,2794.187,1.373346439,0.0,0.0
30844,4.186108407,-0.000490341,23.44566742,0.0006,0.0,0.0,1.367948729,2785.391,2785.391
30845,4.186108407,-0.000490341,23.44566742,0.0006,0.0,0.0,1.367948729,2785.391,2785.391
30846,4.186108407,-0.000490341,23.44566742,0.0006,0.0,0.0,1.367948729,2785.391,2785.391
30847,4.186108407,-0.000490341,23.44566742,0.0006,0.0,0.0,1.367948729,2785.391,2785.391
30848,4.186108407,-0.000490341,23.44566742,0.0006,0.0,0.0,1.367948729,2785.391,2785.391
30849,4.186108407,-0.000490341,23.44566742,0.0006,0.0,0.0,1.367948729,2785.391,2785.391
30850,4.186108407,-0.000490341,23.44566742,0.0006,0.0,0.0,1.367948729,2785.391,2785.391
30851,4.186108407,-0.000490341,23.44566742,0.0006,0.0,0.0,1.367948729,2785.391,2785.391
30852,4.186108407,-0.000490341,23.44566742,0.0006,0.0,0.0,1.367948729,2785.391,2785.391
30853,4.186108407,-0.000490341,23.44566742,0.0006,0.0,0.0,1.367948729,2785.391,2785.391
30854,4.186108407,-0.000490341,23.44566742,0.0006,0.0,0.0,1.367948729,2785.391,2785.391
30855,4.186080726,-0.003617257,23.43334148,0.0006,4.201,9.344,1.367948729,2776.047,2785.391
30856,3.968848132,-2.006326889,23.46800472,1.9988,3.003,23.032,1.367948729,2762.359,2785.391
30857,3.941034588,-2.008633913,23.56782344,1.9986,2.995,36.047,1.367948729,2749.344,2785.391
30858,3.920366849,-2.00687875,23.69671466,1.9986,2.975,49.0,1.367948729,2736.391,2785.391
30859,3.903183057,-2.005863315,23.82306474,1.9986,2.963,61.922,1.367948729,2723.469,2785.391
30860,3.888538166,-2.006896016,23.97075824,1.9986,2.951,74.922,1.367948729,2710.469,2785.391
30861,3.876004814,-2.006831894,24.11589749,1.9986,2.942,87.813,1.367948729,2697.578,2785.391
30862,3.864487759,-2.008788004,24.25174148,1.9986,2.932,100.75,1.367948729,2684.641,2785.391
30863,3.854425338,-2.008582971,24.3997939,1.9988,2.923,113.672,1.367948729,2671.719,2785.391
30864,3.844941979,-2.007887857,24.53914005,1.9988,2.917,126.547,1.367948729,2658.844,2785.391
30865,3.836626553,-2.006180575,24.68081953,1.9986,2.91,139.407,1.367948729,2645.984,2785.391
30866,3.828531981,-2.006733513,24.81555711,1.9988,2.903,152.297,1.367948729,2633.094,2785.391
30867,3.821444435,-2.008810861,24.9649896,1.9988,2.897,165.204,1.367948729,2620.187,2785.391
30868,3.81476138,-2.007530475,25.10983416,1.9986,2.892,178.11,1.367948729,2607.281,2785.391
30869,3.808589531,-2.008936481,25.2547433,1.9988,2.887,191.047,1.367948729,2594.344,2785.391
30870,3.802556087,-2.008205472,25.38696647,1.9988,2.883,203.969,1.367948729,2581.422,2785.391
30871,3.79726196,-2.009277123,25.5251662,1.9986,2.878,216.907,1.367948729,2568.484,2785.391
30872,3.791724679,-2.008959459,25.664796,1.9986,2.873,229.797,1.367948729,2555.594,2785.391
30873,3.786694329,-2.011359194,25.78806,1.9988,2.868,242.735,1.367948729,2542.656,2785.391
30874,3.781673037,-2.009079341,25.92367138,1.9986,2.864,255.704,1.367948729,2529.687,2785.391
30875,3.776710987,-2.010005548,26.06657478,1.9986,2.859,268.688,1.367948729,2516.703,2785.391
30876,3.771681059,-2.009942033,26.2091547,1.9988,2.855,281.594,1.367948729,2503.797,2785.391
30877,3.766811548,-2.007974026,26.33556503,1.9986,2.85,294.5,1.367948729,2490.891,2785.391
30878,3.761763366,-2.008562614,26.46727543,1.9988,2.845,307.469,1.367948729,2477.922,2785.391
30879,3.756562986,-2.00879492,26.60380443,1.9988,2.841,320.344,1.367948729,2465.047,2785.391
30880,3.751523766,-2.007276639,26.7289504,1.9988,2.836,333.266,1.367948729,2452.125,2785.391
30881,3.746130104,-2.007237668,26.8537852,1.9986,2.831,346.172,1.367948729,2439.219,2785.391
30882,3.740958333,-2.005182163,26.98490229,1.9988,2.826,359.094,1.367948729,2426.297,2785.391
30883,3.735545839,-2.007437067,27.10256961,1.9988,2.821,372.016,1.367948729,2413.375,2785.391
30884,3.730204176,-2.006927379,27.22469308,1.9988,2.817,384.891,1.367948729,2400.5,2785.391
30885,3.72448258,-2.00732188,27.33607889,1.9986,2.811,397.766,1.367948729,2387.625,2785.391
30886,3.718844067,-2.006230901,27.45564631,1.9986,2.805,410.766,1.367948729,2374.625,2785.391
30887,3.713000817,-2.010589149,27.57050723,1.9988,2.801,423.688,1.367948729,2361.703,2785.391
30888,3.707487961,-2.006295372,27.67763418,1.9988,2.795,436.641,1.367948729,2348.75,2785.391
30889,3.701779647,-2.010180675,27.7730239,1.9988,2.789,449.532,1.367948729,2335.859,2785.391
30890,3.696249497,-2.009773187,27.85766817,1.9988,2.783,462.516,1.367948729,2322.875,2785.391
30891,3.690590752,-2.007914495,27.94672872,1.9988,2.778,475.438,1.367948729,2309.953,2785.391
30892,3.685270283,-2.013348921,28.02259752,1.9986,2.773,488.422,1.367948729,2296.969,2785.391
30893,3.68015269,-2.010494338,28.08000959,1.9988,2.768,501.329,1.367948729,2284.062,2785.391
30894,3.67503949,-2.008875001,28.13408308,1.9988,2.763,514.25,1.367948729,2271.141,2785.391
30895,3.670170382,-2.009744367,28.18846399,1.9986,2.759,527.219,1.367948729,2258.172,2785.391
30896,3.665279926,-2.008891532,28.24231795,1.9988,2.754,540.204,1.367948729,2245.187,2785.391
30897,3.660652498,-2.008853338,28.27846439,1.9988,2.749,553.11,1.367948729,2232.281,2785.391
30898,3.655823904,-2.007652359,28.30667756,1.9986,2.745,565.969,1.367948729,2219.422,2785.391
30899,3.651671219,-2.006265728,28.33739816,1.9988,2.74,578.875,1.367948729,2206.516,2785.391
30900,3.64704964,-2.009167412,28.36496449,1.9986,2.736,591.735,1.367948729,2193.656,2785.391
30901,3.642554005,-2.007532267,28.39733121,1.9988,2.732,604.688,1.367948729,2180.703,2785.391
30902,3.638198376,-2.00914804,28.41942004,1.9988,2.727,617.579,1.367948729,2167.812,2785.391
30903,3.634070851,-2.010184939,28.45707784,1.9988,2.724,630.454,1.367948729,2154.937,2785.391
30904,3.629765355,-2.005618351,28.47566394,1.9986,2.719,643.344,1.367948729,2142.047,2785.391
30905,3.625833643,-2.005909845,28.50668368,1.9988,2.715,656.313,1.367948729,2129.078,2785.391
30906,3.621437418,-2.011650963,28.53337151,1.9986,2.711,669.204,1.367948729,2116.187,2785.391
30907,3.617432037,-2.00464349,28.57957475,1.9986,2.707,682.141,1.367948729,2103.25,2785.391
30908,3.612825854,-2.008539827,28.60455935,1.9986,2.703,695.079,1.367948729,2090.312,2785.391
30909,3.608849144,-2.007900305,28.62968751,1.9988,2.699,707.969,1.367948729,2077.422,2785.391
30910,3.604627824,-2.009576382,28.67262123,1.9988,2.695,720.922,1.367948729,2064.469,2785.391
30911,3.600487381,-2.006766924,28.71426832,1.9988,2.691,733.797,1.367948729,2051.594,2785.391
30912,3.596351509,-2.00645645,28.73920379,1.9988,2.687,746.688,1.367948729,2038.703,2785.391
30913,3.592416673,-2.005960883,28.78518547,1.9986,2.683,759.579,1.367948729,2025.812,2785.391
