,index,Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,Start_time
35203,32773,3.277455499,-2.008167574,34.62419424,1.9986,2.368,2184.156,1.406448148,655.86,2840.016
35204,32774,3.270373264,-2.008903963,34.70068889,1.9986,2.362,2197.75,1.406448148,642.266,2840.016
35205,32775,3.263469294,-2.006746724,34.78019367,1.9986,2.355,2211.359,1.406448148,628.657,2840.016
35206,32776,3.255410773,-2.010058989,34.85212019,1.9986,2.347,2224.844,1.406448148,615.172,2840.016
35207,32777,3.247299015,-2.008023219,34.92776841,1.9986,2.339,2238.406,1.406448148,601.61,2840.016
35208,32778,3.238163628,-2.005442699,34.99885894,1.9986,2.33,2251.969,1.406448148,588.047,2840.016
35209,32779,3.228444724,-2.009217813,35.08434573,1.9986,2.321,2265.563,1.406448148,574.453,2840.016
35210,32780,3.21806922,-2.007889494,35.16733694,1.9986,2.311,2279.172,1.406448148,560.844,2840.016
35211,32781,3.206771133,-2.010226808,35.25129235,1.9986,2.301,2292.781,1.406448148,547.235,2840.016
35212,32782,3.194676306,-2.008272862,35.34840425,1.9986,2.289,2306.359,1.406448148,533.657,2840.016
35213,32783,3.18162137,-2.009009968,35.42736642,1.9986,2.276,2319.922,1.406448148,520.094,2840.016
35214,32784,3.167422871,-2.009121424,35.52226706,1.9986,2.261,2333.516,1.406448148,506.5,2840.016
35215,32785,3.15210642,-2.007385616,35.61114609,1.9986,2.247,2347.125,1.406448148,492.891,2840.016
35216,32786,3.135448414,-2.007223123,35.70828968,1.9986,2.231,2360.688,1.406448148,479.328,2840.016
35217,32787,3.117331027,-2.007693519,35.80728514,1.9986,2.213,2374.328,1.406448148,465.688,2840.016
35218,32788,3.097498568,-2.009217173,35.9000417,1.9986,2.195,2387.938,1.406448148,452.078,2840.016
35219,32789,3.075803369,-2.006812912,36.00201823,1.9986,2.173,2401.484,1.406448148,438.532,2840.016
35220,32790,3.052395955,-2.008447071,36.11430885,1.9986,2.151,2415.031,1.406448148,424.985,2840.016
35221,32791,3.026218322,-2.009588184,36.22354922,1.9986,2.125,2428.656,1.406448148,411.36,2840.016
35222,32792,2.997485647,-2.010825467,36.33885868,1.9986,2.097,2442.266,1.406448148,397.75,2840.016
35223,32793,2.965703737,-2.009257708,36.47091405,1.9986,2.067,2455.906,1.406448148,384.11,2840.016
35224,32794,2.930102141,-2.009844795,36.59940184,1.9986,2.032,2469.5,1.406448148,370.516,2840.016
35225,32795,2.890192916,-2.009028525,36.73819225,1.9986,1.994,2483.063,1.406448148,356.953,2840.016
35226,32796,2.843728672,-2.008494722,36.89363549,1.9986,1.95,2496.641,1.406448148,343.375,2840.016
35227,32797,2.787310415,-2.009311099,37.05067947,1.9986,1.898,2510.156,1.406448148,329.86,2840.016
35228,32798,2.711661837,-2.009267306,37.22904092,1.9986,1.83,2523.703,1.406448148,316.313,2840.016
35229,32799,2.602329915,-2.007368395,37.41136231,1.9986,1.733,2537.234,1.406448148,302.782,2840.016
35230,32800,2.431867772,-2.011407598,37.61460151,1.9986,1.589,2550.828,1.406448148,289.188,2840.016
35231,32801,2.873201695,0.000118841,37.81616275,0.0006,0.0,2564.547,1.406448148,275.469,2840.016
35232,32802,2.996341621,-0.001228687,37.82641493,0.0006,0.0,2578.219,1.406448148,261.797,2840.016
35233,32803,3.075173428,1.21e-05,37.73936074,0.0006,0.0,2591.953,1.406448148,248.063,2840.016
35234,32804,3.13597316,-0.001855933,37.59701042,0.0006,0.0,2605.672,1.406448148,234.344,2840.016
35235,32805,3.182990835,0.00083645,37.42950382,0.0006,0.0,2619.359,1.406448148,220.657,2840.016
35236,32806,3.220687115,-0.000189941,37.24238544,0.0006,0.0,2633.047,1.406448148,206.969,2840.016
35237,32807,3.251364022,-0.00121487,37.06431065,0.0006,0.0,2646.734,1.406448148,193.282,2840.016
35238,32808,3.27718408,0.00085068,36.85787836,0.0006,0.0,2660.391,1.406448148,179.625,2840.016
35239,32809,3.299699453,0.000661558,36.65089909,0.0004,0.0,2674.063,1.406448148,165.953,2840.016
35240,32810,3.31899045,-0.000633613,36.45158087,0.0006,0.0,2687.734,1.406448148,152.282,2840.016
35241,32811,3.33655446,0.000353586,36.25186568,0.0006,0.0,2701.563,1.406448148,138.453,2840.016
35242,32812,3.352360695,-0.002411576,36.02617656,0.0006,0.0,2715.391,1.406448148,124.625,2840.016
35243,32813,3.366373834,0.000727573,35.81810902,0.0006,0.0,2729.203,1.406448148,110.813,2840.016
35244,32814,3.379207204,0.000115426,35.62588736,0.0006,0.0,2743.063,1.406448148,96.953,2840.016
35245,32815,3.390739866,0.00021501,35.40372939,0.0006,0.0,2756.938,1.406448148,83.078,2840.016
35246,32816,3.401468026,0.001763698,35.20609145,0.0006,0.0,2770.75,1.406448148,69.266,2840.016
35247,32817,3.41102735,0.001165502,35.0149911,0.0006,0.0,2784.594,1.406448148,55.422,2840.016
35248,32818,3.420221343,0.000341428,34.82045956,0.0006,0.0,2798.438,1.406448148,41.578,2840.016
35249,32819,3.428746595,-0.000481839,34.61674154,0.0006,0.0,2812.25,1.406448148,27.766,2840.016
35250,32820,3.436530275,-0.001540811,34.4244691,0.0006,0.0,2826.094,1.406448148,13.922,2840.016
35251,32821,3.443976989,-0.003077625,34.2408403,0.0004,0.0,2840.016,1.406448148,0.0,0.0
35252,32821,3.443976989,-0.003077625,34.2408403,0.0004,0.0,2840.016,1.406448148,0.0,0.0
35253,32821,3.443976989,-0.003077625,34.2408403,0.0004,0.0,2840.016,1.406448148,0.0,0.0
35254,32821,3.443976989,-0.003077625,34.2408403,0.0004,0.0,2840.016,1.406448148,0.0,0.0
35255,32821,3.443976989,-0.003077625,34.2408403,0.0004,0.0,2840.016,1.406448148,0.0,0.0
35256,32821,3.443976989,-0.003077625,34.2408403,0.0004,0.0,2840.016,1.406448148,0.0,0.0
35257,32821,3.443976989,-0.003077625,34.2408403,0.0004,0.0,2840.016,1.406448148,0.0,0.0
35258,32821,3.443976989,-0.003077625,34.2408403,0.0004,0.0,2840.016,1.406448148,0.0,0.0
35259,32821,3.443976989,-0.003077625,34.2408403,0.0004,0.0,2840.016,1.406448148,0.0,0.0
35260,32821,3.443976989,-0.003077625,34.2408403,0.0004,0.0,2840.016,1.406448148,0.0,0.0
35261,32821,3.443976989,-0.003077625,34.2408403,0.0004,0.0,2840.016,1.406448148,0.0,0.0
35262,32822,4.186834479,-0.002705788,23.11781711,0.0006,0.0,0.0,1.393490749,2817.375,2817.375
35263,32822,4.186834479,-0.002705788,23.11781711,0.0006,0.0,0.0,1.393490749,2817.375,2817.375
35264,32822,4.186834479,-0.002705788,23.11781711,0.0006,0.0,0.0,1.393490749,2817.375,2817.375
35265,32822,4.186834479,-0.002705788,23.11781711,0.0006,0.0,0.0,1.393490749,2817.375,2817.375
35266,32822,4.186834479,-0.002705788,23.11781711,0.0006,0.0,0.0,1.393490749,2817.375,2817.375
35267,32822,4.186834479,-0.002705788,23.11781711,0.0006,0.0,0.0,1.393490749,2817.375,2817.375
35268,32822,4.186834479,-0.002705788,23.11781711,0.0006,0.0,0.0,1.393490749,2817.375,2817.375
35269,32822,4.186834479,-0.002705788,23.11781711,0.0006,0.0,0.0,1.393490749,2817.375,2817.375
35270,32822,4.186834479,-0.002705788,23.11781711,0.0006,0.0,0.0,1.393490749,2817.375,2817.375
35271,32822,4.186834479,-0.002705788,23.11781711,0.0006,0.0,0.0,1.393490749,2817.375,2817.375
35272,32822,4.186834479,-0.002705788,23.11781711,0.0006,0.0,0.0,1.393490749,2817.375,2817.375
35273,32823,4.186680782,0.002535151,23.1118626,0.0006,4.202,9.453,1.393490749,2807.922,2817.375
35274,32824,3.973801162,-2.006894257,23.12791218,1.9986,3.001,23.703,1.393490749,2793.672,2817.375
35275,32825,3.946287859,-2.007255453,23.23997343,1.9986,2.994,37.203,1.393490749,2780.172,2817.375
35276,32826,3.92637275,-2.011231198,23.36938647,1.9984,2.975,50.719,1.393490749,2766.656,2817.375
35277,32827,3.909950435,-2.006254467,23.50982608,1.9986,2.959,64.203,1.393490749,2753.172,2817.375
35278,32828,3.896146905,-2.010388966,23.64611418,1.9986,2.95,77.672,1.393490749,2739.703,2817.375
35279,32829,3.883679776,-2.006288279,23.79608744,1.9984,2.937,91.156,1.393490749,2726.219,2817.375
35280,32830,3.872770204,-2.010032064,23.93252992,1.9986,2.93,104.625,1.393490749,2712.75,2817.375
35281,32831,3.862687387,-2.006129936,24.06591587,1.9984,2.922,118.094,1.393490749,2699.281,2817.375
35282,32832,3.85353022,-2.007847615,24.21909745,1.9986,2.914,131.594,1.393490749,2685.781,2817.375
35283,32833,3.845098166,-2.009620094,24.37638014,1.9984,2.907,145.047,1.393490749,2672.328,2817.375
35284,32834,3.837546939,-2.006268012,24.51770958,1.9986,2.901,158.453,1.393490749,2658.922,2817.375
35285,32835,3.830257518,-2.012420547,24.6604126,1.9986,2.897,171.875,1.393490749,2645.5,2817.375
35286,32836,3.823597064,-2.007125947,24.80791472,1.9986,2.891,185.375,1.393490749,2632.0,2817.375
35287,32837,3.817358272,-2.007919408,24.9456829,1.9984,2.886,198.813,1.393490749,2618.562,2817.375
35288,32838,3.811207944,-2.005091106,25.09183842,1.9984,2.881,212.219,1.393490749,2605.156,2817.375
35289,32839,3.805781477,-2.006944514,25.22362599,1.9986,2.876,225.641,1.393490749,2591.734,2817.375
35290,32840,3.800452351,-2.006598523,25.36281759,1.9986,2.871,239.063,1.393490749,2578.312,2817.375
35291,32841,3.795132769,-2.008654207,25.50427097,1.9986,2.869,252.61,1.393490749,2564.765,2817.375
35292,32842,3.790136897,-2.007922793,25.64295581,1.9986,2.864,266.11,1.393490749,2551.265,2817.375
35293,32843,3.785226815,-2.008385511,25.77072543,1.9986,2.86,279.531,1.393490749,2537.844,2817.375
35294,32844,3.780147298,-2.006932001,25.89081921,1.9986,2.856,293.047,1.393490749,2524.328,2817.375
35295,32845,3.775353474,-2.009339646,26.03388348,1.9986,2.851,306.5,1.393490749,2510.875,2817.375
35296,32846,3.770008,-2.007761286,26.16579648,1.9984,2.847,319.953,1.393490749,2497.422,2817.375
35297,32847,3.765091394,-2.009881137,26.30047036,1.9986,2.842,333.453,1.393490749,2483.922,2817.375
35298,32848,3.759931073,-2.008479259,26.43769492,1.9986,2.838,346.86,1.393490749,2470.515,2817.375
35299,32849,3.754062053,-2.007510122,26.57382223,1.9984,2.833,360.266,1.393490749,2457.109,2817.375
35300,32850,3.748651416,-2.008018747,26.6989205,1.9986,2.828,373.703,1.393490749,2443.672,2817.375
35301,32851,3.743118634,-2.00657464,26.82555715,1.9986,2.823,387.203,1.393490749,2430.172,2817.375
35302,32852,3.737235596,-2.00985413,26.9490662,1.9986,2.818,400.641,1.393490749,2416.734,2817.375
35303,32853,3.731537391,-2.007765062,27.06583038,1.9986,2.812,414.11,1.393490749,2403.265,2817.375
35304,32854,3.725285411,-2.008316281,27.1726624,1.9986,2.807,427.516,1.393490749,2389.859,2817.375
35305,32855,3.719561992,-2.009129443,27.29272077,1.9986,2.801,440.938,1.393490749,2376.437,2817.375
35306,32856,3.713565285,-2.006042015,27.3914255,1.9986,2.795,454.36,1.393490749,2363.015,2817.375
35307,32857,3.707465436,-2.008453492,27.4939275,1.9986,2.79,467.797,1.393490749,2349.578,2817.375
35308,32858,3.701517105,-2.010026621,27.58108009,1.9986,2.785,481.25,1.393490749,2336.125,2817.375
35309,32859,3.695718615,-2.004130086,27.65401187,1.9986,2.779,494.75,1.393490749,2322.625,2817.375
35310,32860,3.690502785,-2.007020718,27.72237152,1.9986,2.774,508.219,1.393490749,2309.156,2817.375
35311,32861,3.684936197,-2.006388624,27.77902943,1.9986,2.769,521.735,1.393490749,2295.64,2817.375
35312,32862,3.679833116,-2.006249967,27.83205456,1.9986,2.764,535.203,1.393490749,2282.172,2817.375
35313,32863,3.675114136,-2.006284816,27.8743662,1.9986,2.76,548.61,1.393490749,2268.765,2817.375
35314,32864,3.670073504,-2.006099838,27.91544556,1.9986,2.755,562.031,1.393490749,2255.344,2817.375
35315,32865,3.665640847,-2.008815923,27.94843115,1.9986,2.75,575.531,1.393490749,2241.844,2817.375
35316,32866,3.660889797,-2.008372099,27.9713859,1.9986,2.746,588.969,1.393490749,2228.406,2817.375
35317,32867,3.656562709,-2.00867728,27.99086472,1.9986,2.742,602.469,1.393490749,2214.906,2817.375
35318,32868,3.652079116,-2.007606842,28.0110525,1.9986,2.738,615.922,1.393490749,2201.453,2817.375
35319,32869,3.647753545,-2.007734369,28.0457447,1.9986,2.734,629.375,1.393490749,2188.0,2817.375
35320,32870,3.643429843,-2.00587616,28.05909325,1.9986,2.73,642.797,1.393490749,2174.578,2817.375
35321,32871,3.639176981,-2.006541239,28.08408445,1.9986,2.725,656.219,1.393490749,2161.156,2817.375
35322,32872,3.635034254,-2.008298642,28.11014243,1.9986,2.721,669.641,1.393490749,2147.734,2817.375
35323,32873,3.630725539,-2.007205537,28.13708213,1.9984,2.717,683.078,1.393490749,2134.297,2817.375
35324,32874,3.626622563,-2.00870514,28.17015097,1.9986,2.713,696.485,1.393490749,2120.89,2817.375
35325,32875,3.622198606,-2.008531427,28.182407,1.9986,2.709,709.953,1.393490749,2107.422,2817.375
35326,32876,3.61801499,-2.008736366,28.21792384,1.9986,2.705,723.375,1.393490749,2094.0,2817.375
35327,32877,3.613935908,-2.009810966,28.26534884,1.9986,2.701,736.86,1.393490749,2080.515,2817.375
35328,32878,3.610028972,-2.005256186,28.30073403,1.9986,2.697,750.266,1.393490749,2067.109,2817.375
35329,32879,3.605624511,-2.007367577,28.34344989,1.9986,2.693,763.719,1.393490749,2053.656,2817.375
35330,32880,3.601502226,-2.00797248,28.39000962,1.9984,2.689,777.156,1.393490749,2040.219,2817.375
35331,32881,3.597493462,-2.009297739,28.42911701,1.9986,2.685,790.61,1.393490749,2026.765,2817.375
35332,32882,3.593307867,-2.004437452,28.47222467,1.9986,2.681,804.063,1.393490749,2013.312,2817.375
35333,32883,3.58930972,-2.008232969,28.50821125,1.9984,2.677,817.5,1.393490749,1999.875,2817.375
35334,32884,3.585287273,-2.006803145,28.5754055,1.9986,2.673,830.938,1.393490749,1986.437,2817.375
35335,32885,3.581307615,-2.007110534,28.62593436,1.9986,2.669,844.375,1.393490749,1973.0,2817.375
35336,32886,3.577461767,-2.005257882,28.67408727,1.9986,2.665,857.844,1.393490749,1959.531,2817.375
35337,32887,3.573453127,-2.00693605,28.73636668,1.9986,2.662,871.297,1.393490749,1946.078,2817.375
35338,32888,3.569701169,-2.008534056,28.79911489,1.9986,2.658,884.719,1.393490749,1932.656,2817.375
35339,32889,3.565914177,-2.005541662,28.85927949,1.9986,2.654,898.172,1.393490749,1919.203,2817.375
35340,32890,3.561971768,-2.007307539,28.90660022,1.9986,2.65,911.594,1.393490749,1905.781,2817.375
35341,32891,3.558306792,-2.005861108,28.96809301,1.9986,2.647,925.031,1.393490749,1892.344,2817.375
35342,32892,3.554670332,-2.004180208,29.03433363,1.9986,2.64,938.563,1.393490749,1878.812,2817.375
35343,32893,3.551027055,-2.008760882,29.10973343,1.9986,2.638,952.156,1.393490749,1865.219,2817.375
35344,32894,3.547408004,-2.007745118,29.17002639,1.9986,2.635,965.719,1.393490749,1851.656,2817.375
35345,32895,3.543720367,-2.005662393,29.23648957,1.9986,2.631,979.281,1.393490749,1838.094,2817.375
35346,32896,3.540169552,-2.01211991,29.28503779,1.9986,2.628,992.828,1.393490749,1824.547,2817.375
35347,32897,3.536450859,-2.011786188,29.35022371,1.9986,2.624,1006.485,1.393490749,1810.89,2817.375
35348,32898,3.532964214,-2.007957756,29.42827099,1.9986,2.622,1020.078,1.393490749,1797.297,2817.375
35349,32899,3.529735031,-2.009042344,29.4767042,1.9986,2.618,1033.656,1.393490749,1783.719,2817.375
35350,32900,3.526212896,-2.007301768,29.54826541,1.9986,2.614,1047.266,1.393490749,1770.109,2817.375
35351,32901,3.522562952,-2.009579719,29.61131342,1.9986,2.611,1060.875,1.393490749,1756.5,2817.375
35352,32902,3.519300219,-2.010413669,29.66764744,1.9986,2.608,1074.485,1.393490749,1742.89,2817.375
35353,32903,3.516065659,-2.011255995,29.72062472,1.9986,2.604,1088.031,1.393490749,1729.344,2817.375
35354,32904,3.512868941,-2.011164745,29.77708607,1.9986,2.6,1101.61,1.393490749,1715.765,2817.375
35355,32905,3.509535207,-2.008340827,29.8429525,1.9986,2.598,1115.235,1.393490749,1702.14,2817.375
35356,32906,3.506169441,-2.010211474,29.91532586,1.9986,2.594,1128.828,1.393490749,1688.547,2817.375
35357,32907,3.503143357,-2.009528523,29.95363504,1.9986,2.592,1142.391,1.393490749,1674.984,2817.375
35358,32908,3.499890198,-2.009408889,30.01076072,1.9986,2.588,1156.031,1.393490749,1661.344,2817.375
35359,32909,3.496862,-2.007152207,30.09002619,1.9986,2.585,1169.641,1.393490749,1647.734,2817.375
35360,32910,3.493791541,-2.01205708,30.14554345,1.9986,2.582,1183.235,1.393490749,1634.14,2817.375
35361,32911,3.490765423,-2.004763305,30.2115361,1.9986,2.58,1196.844,1.393490749,1620.531,2817.375
35362,32912,3.487865322,-2.0080669,30.27142834,1.9986,2.577,1210.438,1.393490749,1606.937,2817.375
35363,32913,3.484987548,-2.006991932,30.3268975,1.9986,2.574,1224.047,1.393490749,1593.328,2817.375
35364,32914,3.482025193,-2.00974325,30.37519478,1.9986,2.572,1237.594,1.393490749,1579.781,2817.375
35365,32915,3.478924032,-2.005327091,30.43031458,1.9986,2.568,1251.172,1.393490749,1566.203,2817.375
35366,32916,3.476239893,-2.004674964,30.50794045,1.9986,2.566,1264.703,1.393490749,1552.672,2817.375
35367,32917,3.473485902,-2.008488019,30.55289892,1.9986,2.563,1278.328,1.393490749,1539.047,2817.375
35368,32918,3.470560159,-2.009728884,30.60083864,1.9986,2.56,1291.906,1.393490749,1525.469,2817.375
35369,32919,3.467854442,-2.007353037,30.66324166,1.9986,2.556,1305.531,1.393490749,1511.844,2817.375
35370,32920,3.465046768,-2.005832168,30.73861002,1.9986,2.554,1319.11,1.393490749,1498.265,2817.375
35371,32921,3.462549178,-2.008931989,30.80588443,1.9986,2.552,1332.703,1.393490749,1484.672,2817.375
35372,32922,3.459600102,-2.009786351,30.84373878,1.9986,2.549,1346.328,1.393490749,1471.047,2817.375
35373,32923,3.457145174,-2.00849729,30.91740164,1.9986,2.545,1359.922,1.393490749,1457.453,2817.375
35374,32924,3.454551116,-2.010019801,30.96989274,1.9986,2.543,1373.469,1.393490749,1443.906,2817.375
35375,32925,3.451951318,-2.00948292,31.03042306,1.9986,2.54,1387.063,1.393490749,1430.312,2817.375
35376,32926,3.449325943,-2.010870252,31.09314684,1.9986,2.538,1400.656,1.393490749,1416.719,2817.375
35377,32927,3.446724936,-2.010824715,31.14174412,1.9986,2.536,1414.203,1.393490749,1403.172,2817.375
35378,32928,3.44429652,-2.009562111,31.21627393,1.9986,2.533,1427.781,1.393490749,1389.594,2817.375
35379,32929,3.441657235,-2.00796702,31.27290821,1.9986,2.531,1441.375,1.393490749,1376.0,2817.375
35380,32930,3.439376394,-2.007316755,31.32908244,1.9986,2.526,1455.031,1.393490749,1362.344,2817.375
35381,32931,3.43671399,-2.007865772,31.37797735,1.9986,2.524,1468.641,1.393490749,1348.734,2817.375
35382,32932,3.434247256,-2.008810692,31.44722703,1.9986,2.522,1482.172,1.393490749,1335.203,2817.375
35383,32933,3.431578167,-2.008976749,31.50901224,1.9984,2.52,1495.735,1.393490749,1321.64,2817.375
35384,32934,3.428962251,-2.011199676,31.55504366,1.9986,2.518,1509.36,1.393490749,1308.015,2817.375
35385,32935,3.42681854,-2.009166203,31.62290039,1.9986,2.515,1523.031,1.393490749,1294.344,2817.375
35386,32936,3.42423488,-2.008542421,31.69197375,1.9986,2.513,1536.61,1.393490749,1280.765,2817.375
35387,32937,3.421918553,-2.007934923,31.73262534,1.9986,2.511,1550.141,1.393490749,1267.234,2817.375
35388,32938,3.419444299,-2.008082303,31.7962736,1.9986,2.506,1563.766,1.393490749,1253.609,2817.375
35389,32939,3.417209642,-2.011905569,31.85338391,1.9986,2.504,1577.375,1.393490749,1240.0,2817.375
35390,32940,3.414762384,-2.010565062,31.92023473,1.9986,2.502,1590.985,1.393490749,1226.39,2817.375
35391,32941,3.412186076,-2.008832349,31.96837546,1.9986,2.5,1604.578,1.393490749,1212.797,2817.375
35392,32942,3.409941896,-2.010645474,32.05065123,1.9986,2.498,1618.172,1.393490749,1199.203,2817.375
35393,32943,3.407641327,-2.00940972,32.0887602,1.9986,2.496,1631.766,1.393490749,1185.609,2817.375
35394,32944,3.405087565,-2.006498338,32.15732886,1.9986,2.493,1645.281,1.393490749,1172.094,2817.375
35395,32945,3.402696353,-2.009580333,32.22465887,1.9986,2.491,1658.891,1.393490749,1158.484,2817.375
35396,32946,3.400475178,-2.008835912,32.2878807,1.9986,2.488,1672.438,1.393490749,1144.937,2817.375
35397,32947,3.398097102,-2.009235466,32.35767221,1.9986,2.486,1686.0,1.393490749,1131.375,2817.375
35398,32948,3.39564762,-2.008007465,32.4194991,1.9986,2.482,1699.563,1.393490749,1117.812,2817.375
35399,32949,3.393188782,-2.009588325,32.46600357,1.9984,2.48,1713.141,1.393490749,1104.234,2817.375
35400,32950,3.390499595,-2.010364509,32.54173314,1.9986,2.478,1726.703,1.393490749,1090.672,2817.375
35401,32951,3.388190098,-2.009090633,32.6003902,1.9986,2.476,1740.297,1.393490749,1077.078,2817.375
35402,32952,3.385677454,-2.010974133,32.65096924,1.9986,2.474,1753.938,1.393490749,1063.437,2817.375
35403,32953,3.38322608,-2.008711294,32.72753526,1.9986,2.472,1767.531,1.393490749,1049.844,2817.375
35404,32954,3.380444394,-2.008448779,32.79912125,1.9986,2.469,1781.078,1.393490749,1036.297,2817.375
35405,32955,3.377802838,-2.007570288,32.85506043,1.9986,2.467,1794.672,1.393490749,1022.703,2817.375
35406,32956,3.375315508,-2.010898546,32.91534059,1.9986,2.464,1808.281,1.393490749,1009.094,2817.375
35407,32957,3.372755657,-2.009464442,32.9827367,1.9986,2.462,1821.844,1.393490749,995.531,2817.375
35408,32958,3.369999942,-2.008445431,33.05180249,1.9986,2.459,1835.469,1.393490749,981.906,2817.375
35409,32959,3.367235929,-2.01111584,33.11706976,1.9986,2.456,1849.094,1.393490749,968.281,2817.375
35410,32960,3.364459415,-2.009389866,33.18499294,1.9986,2.454,1862.656,1.393490749,954.719,2817.375
35411,32961,3.361625684,-2.008700724,33.26094022,1.9986,2.451,1876.219,1.393490749,941.156,2817.375
35412,32962,3.358965393,-2.010014923,33.32470862,1.9986,2.448,1889.813,1.393490749,927.562,2817.375
35413,32963,3.355959138,-2.008200541,33.38603784,1.9986,2.444,1903.438,1.393490749,913.937,2817.375
35414,32964,3.352873556,-2.007535955,33.45389982,1.9986,2.442,1917.047,1.393490749,900.328,2817.375
35415,32965,3.349916865,-2.010927805,33.529064,1.9986,2.44,1930.594,1.393490749,886.781,2817.375
35416,32966,3.346878365,-2.008153839,33.59306634,1.9986,2.437,1944.125,1.393490749,873.25,2817.375
35417,32967,3.34383686,-2.009522463,33.65220689,1.9986,2.434,1957.766,1.393490749,859.609,2817.375
35418,32968,3.340423346,-2.009338077,33.72312643,1.9986,2.431,1971.328,1.393490749,846.047,2817.375
35419,32969,3.336902962,-2.005965953,33.78447804,1.9986,2.426,1984.953,1.393490749,832.422,2817.375
35420,32970,3.333726749,-2.006211909,33.86598523,1.9986,2.423,1998.578,1.393490749,818.797,2817.375
35421,32971,3.330130438,-2.007938202,33.91243758,1.9986,2.42,2012.156,1.393490749,805.219,2817.375
35422,32972,3.326626785,-2.00959697,33.99438934,1.9986,2.415,2025.781,1.393490749,791.594,2817.375
35423,32973,3.322595925,-2.008461846,34.06871646,1.9986,2.412,2039.36,1.393490749,778.015,2817.375
35424,32974,3.318632171,-2.008324064,34.12776038,1.9986,2.408,2052.891,1.393490749,764.484,2817.375
35425,32975,3.314444234,-2.006928931,34.19660468,1.9986,2.404,2066.531,1.393490749,750.844,2817.375
35426,32976,3.310096548,-2.009490887,34.26067133,1.9986,2.4,2080.125,1.393490749,737.25,2817.375
35427,32977,3.305886534,-2.010005434,34.3332237,1.9986,2.396,2093.719,1.393490749,723.656,2817.375
35428,32978,3.301050298,-2.008279951,34.4000038,1.9984,2.391,2107.328,1.393490749,710.047,2817.375
35429,32979,3.295670029,-2.010281608,34.47768249,1.9986,2.386,2120.906,1.393490749,696.469,2817.375
35430,32980,3.290277952,-2.009601758,34.56827031,1.9986,2.381,2134.5,1.393490749,682.875,2817.375
35431,32981,3.284743522,-2.010403484,34.62411897,1.9986,2.376,2148.0,1.393490749,669.375,2817.375
35432,32982,3.278486678,-2.007869631,34.7225238,1.9986,2.37,2161.563,1.393490749,655.812,2817.375
35433,32983,3.271885961,-2.007570287,34.79248319,1.9986,2.364,2175.094,1.393490749,642.281,2817.375
35434,32984,3.265143586,-2.006172295,34.84541701,1.9986,2.357,2188.672,1.393490749,628.703,2817.375
35435,32985,3.257700227,-2.011120313,34.92942818,1.9986,2.348,2202.235,1.393490749,615.14,2817.375
35436,32986,3.249824828,-2.010533831,35.00168423,1.9986,2.341,2215.766,1.393490749,601.609,2817.375
35437,32987,3.241100279,-2.012010258,35.08204656,1.9986,2.333,2229.328,1.393490749,588.047,2817.375
35438,32988,3.231675106,-2.009336547,35.17801043,1.9986,2.325,2242.906,1.393490749,574.469,2817.375
35439,32989,3.222128086,-2.010228152,35.24628802,1.9986,2.315,2256.469,1.393490749,560.906,2817.375
35440,32990,3.211512882,-2.00745426,35.31677752,1.9986,2.305,2270.031,1.393490749,547.344,2817.375
35441,32991,3.199975361,-2.008126105,35.41494902,1.9986,2.293,2283.594,1.393490749,533.781,2817.375
35442,32992,3.187130974,-2.006748972,35.51199493,1.9986,2.281,2297.25,1.393490749,520.125,2817.375
35443,32993,3.173969693,-2.009690154,35.59805296,1.9986,2.269,2310.797,1.393490749,506.578,2817.375
35444,32994,3.159284247,-2.00635368,35.69596986,1.9986,2.254,2324.297,1.393490749,493.078,2817.375
35445,32995,3.14352825,-2.007029801,35.79016683,1.9984,2.239,2337.86,1.393490749,479.515,2817.375
35446,32996,3.126432613,-2.006303433,35.87718883,1.9986,2.223,2351.469,1.393490749,465.906,2817.375
35447,32997,3.107907485,-2.010245429,35.97833752,1.9986,2.205,2365.047,1.393490749,452.328,2817.375
35448,32998,3.087506658,-2.009202338,36.07450881,1.9986,2.184,2378.578,1.393490749,438.797,2817.375
35449,32999,3.065224395,-2.01114173,36.18788131,1.9986,2.162,2392.219,1.393490749,425.156,2817.375
35450,33000,3.040868108,-2.010234494,36.29774607,1.9986,2.139,2405.828,1.393490749,411.547,2817.375
35451,33001,3.013961511,-2.009529755,36.4266198,1.9986,2.113,2419.391,1.393490749,397.984,2817.375
35452,33002,2.984752136,-2.008615157,36.53011353,1.9986,2.084,2432.953,1.393490749,384.422,2817.375
35453,33003,2.951976265,-2.008942832,36.65308747,1.9986,2.053,2446.485,1.393490749,370.89,2817.375
35454,33004,2.915255251,-2.007518155,36.79086842,1.9986,2.017,2460.031,1.393490749,357.344,2817.375
35455,33005,2.874010516,-2.008711544,36.93283677,1.9986,1.979,2473.594,1.393490749,343.781,2817.375
35456,33006,2.824695536,-2.007779736,37.08757881,1.9986,1.932,2487.203,1.393490749,330.172,2817.375
35457,33007,2.762013698,-2.003863105,37.26343891,1.9986,1.875,2500.766,1.393490749,316.609,2817.375
35458,33008,2.675289601,-2.0098794,37.41348769,1.9986,1.796,2514.391,1.393490749,302.984,2817.375
35459,33009,2.545551733,-2.00955539,37.61666737,1.9986,1.686,2527.985,1.393490749,289.39,2817.375
